"complete_ds_ubib","authors","title","pid","link","genre_ubib","genre_manual","year","year_ubib","fachbereich_ubib","institut_ubib","institut_short","subject_area","oa_status_bib","oa_status_bib_binary","oa_status_bib_true_false","oa_status_manual","oa_status_manual_binary","oa_status_manual_true_false","oa_status_unpaywall_api","license_bib","license_manual","publisher","journal_name"
"""Biospektrum. Heidelberg: Springer Spektrum, 2016, Sonderausgabe, Seite 87, . 0847-0867.""","Breitenbach, R.; Knabe, N.; Dementyeva, P.; Gorbushina, Anna","why some like it on the rocks - recurring stresses select for organisms with manifold protective pigments",NA,"https://opus4.kobv.de/opus4-bam/frontdoor/index/index/docId/34570","Z","other",2016,2016,"FB Geowissenschaften","Geologische Wissenschaften (WE 1)","WE 1","Fachrichtung Geochemie, Hydrogeologie, Mineralogie",NA,"no status","no status","closed","closed","FALSE","FALSE",NA,"no CC license",NA,NA
"""Bild der Wissenschaft. Leinfelden-Echterdingen: Konradin Medien GmbH, 54, 2017, 165, Seite 58-59, . 0006-2375.""","Leinfelder, Reinhold","technofossilien überall: geologen rekonstruieren den übergang in ein neues erdzeitalter",NA,"https://www.wissenschaft.de/magazin/bdw-archiv/bild-der-wissenschaft-02-17-2/","Z","other",2017,2017,"FB Geowissenschaften","Geologische Wissenschaften (WE 1)","WE 1","Fachrichtung Paläontologie",NA,"no status","no status","closed","closed","FALSE","FALSE",NA,"no CC license",NA,NA
"""NA""","Bernhardt, Anne; Oelze, Marcus; Blanckenburg, Friedhelm von; Bouchez, Julien; Mohtadi, Mahyar; Wittmann, Hella","novel proxy for regional terrigenous denudation extracted from deep-marine clays based on meteoric 10be/9be: a feasibility study",NA,"https://meetingorganizer.copernicus.org/EGU2018/EGU2018-2094.pdf","Z","conference-abstract",2018,2018,"FB Geowissenschaften","Geologische Wissenschaften (WE 1)","WE 1","Fachrichtung Geologie",NA,"no status","no status","gold","open","TRUE","TRUE","cc by 4.0","cc-by",NA,NA
"""Frankfurter Allgemeine Zeitung / Ausgabe D. Frankfurt am Main: Frankfurter Allgemeine Zeitung, 2018, 241, Seite N2 (17.10.), . 0174-4909.""","Leinfelder, Reinhold","welche zukunft für die städte unter wasser?",NA,"https://www.faz.net/aktuell/wissen/erde-klima/staedte-unter-wasser-ist-das-sterben-der-korallenriffe-noch-aufzuhalten-15840096.html","Z","other",2018,2018,"FB Geowissenschaften","Geologische Wissenschaften (WE 1)","WE 1","Fachrichtung Paläontologie",NA,"no status","no status","closed","closed","FALSE","FALSE",NA,"no CC license",NA,NA
"""FAZ.Net. Frankfurt am Main: Frankfurter Allgemeine Zeitung GmbH, 2018, Seite 17.10., .""","Leinfelder, Reinhold","ist das sterben der korallenriffe noch aufzuhalten?: die korallenriffe sind weltweit bedroht: noch scheint es möglich, dass sie unsere zivilisatorischen attacken überleben werden: doch der kampf gegen den klimawandel allein reicht nicht aus",NA,NA,"Z","other",2018,2018,"FB Geowissenschaften","Geologische Wissenschaften (WE 1)","WE 1","Fachrichtung Paläontologie",NA,"no status","no status","closed","closed","FALSE","FALSE",NA,"no CC license",NA,NA
"""Inventar der Migrationsbegriffe. - Osnabrück: Universität Osnabrück, 2022, 15.11. (10 Seiten), .""","Schmiz, Antonie","ethnizität","10.48693/207","https://doi.org/10.48693/207","Z","other",2022,2022,"FB Geowissenschaften","Geographische Wissenschaften (WE 2)","WE 2","Anthropogeographie","Open Access","open","TRUE","gold","open","TRUE","TRUE","cc by","cc-by",NA,NA
"""ACAMONTA. - Freiberg: Freunde und FoÜË†rderer der TU Bergakademie Freiberg e.V., 29, 2022, Seite 215-219, . - 2193-309X.""","Thiergärtner, Hannes","vistelius' beitrag zur mathematischen geologie",NA,"https://tu-freiberg.de/media/2098/download","Z","other",2022,2022,"FB Geowissenschaften","Geographische Wissenschaften (WE 2)","WE 2","Fernerkundung und Geoinformatik","Open Access","open","TRUE","bronze","closed","FALSE","FALSE",NA,"no CC license",NA,"Acamonta"
"""Authentizita?t transversal: multiperspektivische Betrachtungen von ""Echtheit"" / Berit Callsen (Hg.). Berlin: Frank & Timme, 2021, Seite 135-150, Kulturwissenschaften ; 16. 978-3-7329-0645-1""","Schmiz, Antonie","die produktion von authentizität in der ethnisierten gastronomie",NA,"https://www.geo.fu-berlin.de/en/geog/fachrichtungen/anthrogeog/g-t-g/News/New-Publication_-_Die-Produktion-von-Authentizitaet-in-der-ethnisierten-Gastronomie_.html","S","book-chapter",2021,2021,"FB Geowissenschaften","Geographische Wissenschaften (WE 2)","WE 2","Anthropogeographie",NA,"no status","no status","green","open","TRUE","TRUE",NA,"no CC license","Frank & Timme",NA
"""Humangeographie / Rita Schneider-Sliwa, Boris Braun, Ilse Helbrecht, Rainer Wehrhahn (Hrsg.). Druck A. Braunschweig: westermann, 2021, Seite 547-554, Das Geographische Seminar. 978-3-14-160361-3""","Schmiz, Antonie; Steinbrink, Malte","migration - entwicklung - raum: geographische perspektiven auf einen politisierten nexus",NA,"https://www.geo.fu-berlin.de/bibliotheken/Ebooks/Humangeographie/index.html","S","book-chapter",2021,2021,"FB Geowissenschaften","Geographische Wissenschaften (WE 2)","WE 2","Anthropogeographie",NA,"no status","no status","closed","closed","FALSE","FALSE",NA,"no CC license","Westermann",NA
"""Encyclopedia of mathematical geosciences / edited by B.S. Daya Sagar, Qiuming Cheng, Jennifer McKinley, Frits Agterberg. Living reference work, continuously updated edition. Cham: Springer International Publishing, 2021, 6 Seiten, . 978-3-030-26050-7""","Thiergärtner, Hannes","object boundary analysis","10.1007/978-3-030-26050-7_412-1","http://dx.doi.org/10.1007/978-3-030-26050-7_412-1","S","book-chapter",2021,2021,"FB Geowissenschaften","Geographische Wissenschaften (WE 2)","WE 2","Fernerkundung und Geoinformatik",NA,"no status","no status","closed","closed","FALSE","FALSE",NA,"no CC license","Springer",NA
"""Geographie : physische Geographie und Humangeographie / Hans Gebhardt, Ru?diger Glaser, Ulrich Radtke, Paul Reuber, Andreas Vo?tt (Hrsg.). 3. Auflage. Berlin: Springer, 2020, Seite 581-608, . 978-3-662-58378-4""","Schulte, Achim; Schütt, Brigitta; Möller, Sebastian; Reinhardt-Imjela, Christian","hydrogeographie",NA,"https://link.springer.com/book/9783662583784","S","book-chapter",2020,2020,"FB Geowissenschaften","Geographische Wissenschaften (WE 2)","WE 2","Angewandte Geographie",NA,"no status","no status","closed","closed","FALSE","FALSE",NA,"no CC license","Springer",NA
"""Landschaft und Siedlungen : archa?ologische Studien zur vorro?mischen Eisenzeit- und a?ltesten Kaiserzeit im Mittel- und Su?dost Europa / herausgegeben von Piotr ?uczkiewicz. Lublin: Instytut Archeologii Uniwersytet Marii Curie-Sk?odowskiej, 2020, Seite 12-45, . 978-83-227-9356-5""","Nakoinz, Oliver; Knitter, Daniel; Faupel, Franziska; Nykamp, Moritz","modelling interaction in landscapes",NA,"https://www.researchgate.net/publication/342591571_Modelling_Interaction_in_Landscapes","S","book-chapter",2020,2020,"FB Geowissenschaften","Geographische Wissenschaften (WE 2)","WE 2","Physische Geographie",NA,"no status","no status","closed","closed","FALSE","FALSE",NA,"no CC license","Wydawnictwo UMCS",NA
"""NA""","Kreutzmann, Hermann","hunza matters: bordering and ordering between ancient and new silk roads","10.2307/j.ctv10tq3ts","https://www.jstor.org/stable/j.ctv10tq3ts","M4","book",2020,2020,"FB Geowissenschaften","Geographische Wissenschaften (WE 2)","WE 2","Anthropogeographie",NA,"no status","no status","closed","closed","FALSE","FALSE",NA,"no CC license","Harrassowitz Verlag",NA
"""Managing disaster risks and water under climate change in Central Asia and Caucasus. Bern: DEZA, 2019, Seite 30-37, .""","Asryan, Armen; Bialieva, Gulzat; Cassara, Manon; Dörre, Andrei; Féaux de la Croix, Jeanne; Gulomjanov, Ilhom; Menga, Filippo; Samakov, Aibek; Weiss, Andrea","pathways to sustainable solutions for managing water and reducing disaster risks under climate change in central asia and caucasus / swiss agency for development and cooperation sdc",NA,"https://weadapt.org/knowledge-base/sdc-climate-change-environment-network/managing-disaster-risks-and-water-under-climate-change-in-central-asia-and-caucasus/","S","other",2019,2019,"FB Geowissenschaften","Geographische Wissenschaften (WE 2)","WE 2","Anthropogeographie",NA,"no status","no status","bronze","closed","FALSE","FALSE",NA,"no CC license","SDC Climate, Disaster Risk Reduction & Environment (CDE)",NA
"""Menschen, Migration und Mobilita?t (Veranstaltung) (2018 : Passau): Menschen, Migration und Mobilität : 15. Tagung ""Passauer Kontaktstudium Geographie 2018"" / herausgegeben von Werner Gamerith und Nadine Scharfenort. Passau: Selbstverlag Fach Geographie der Universität Passau, 2019, Seite 49-62, Passauer Kontaktstudium Geographie ; Band 15. 978-3-9817553-3-6""","Steinbrink, Malte; Schmiz, Antonie","migration & entwicklung - neue debatten um ein altes thema",NA,"https://www.researchgate.net/publication/348267004_Migration_und_Entwicklung_-_Neue_Debatten_um_ein_altes_Thema","S","book-chapter",2019,2019,"FB Geowissenschaften","Geographische Wissenschaften (WE 2)","WE 2","Anthropogeographie",NA,"no status","no status","closed","closed","FALSE","FALSE",NA,"no CC license",NA,NA
"""Menschen, Migration und Mobilita?t (Veranstaltung) (2018 : Passau): Menschen, Migration und Mobilität : 15. Tagung ""Passauer Kontaktstudium Geographie 2018"" / herausgegeben von Werner Gamerith und Nadine Scharfenort. Passau: Selbstverlag Fach Geographie der Universität Passau, 2019, Seite 97-112, Passauer Kontaktstudium Geographie ; Band 15. 978-3-9817553-3-6""","Kreutzmann, Hermann","moderniersierung entlang der neuen seidenstraße: mobilität, sesshaftmachung und sonderwirtschaftszonen in xinjiang, china",NA,"https://www.academia.edu/45201626/Modernisierung_entlang_der_neuen_Seidenstra%C3%9Fe_Mobilit%C3%A4t_Sesshaftmachung_und_Sonderwirtschaftszonen_in_Xinjiang_China","S","book-chapter",2019,2019,"FB Geowissenschaften","Geographische Wissenschaften (WE 2)","WE 2","Anthropogeographie",NA,"no status","no status","green","open","TRUE","TRUE",NA,"no CC license",NA,NA
"""NA""","Schemel, Bianca","pflanzenkohle: module fu?r die berufliche und schulische bildung","10.17169/refubium-25532","urn:nbn:de:kobv:188-refubium-25771-5","M4","other",2019,2019,"FB Geowissenschaften","Geographische Wissenschaften (WE 2)","WE 2","Physische Geographie","Open Access","open","TRUE","green","open","TRUE","TRUE","cc by nc","cc-by-nc","Freie Universita?t Berlin",NA
"""Geophysical research abstracts. Katlenburg-Lindau: European Geophysical Society, 21, 2019, EGU2019-18085-1, . 1607-7962.""","Neyen, Marielle; Hartmann, Kai; Gummersbach, Venise; Reyes-Gazon, Maria Daniela; Gutjahr, Stine; Shemang, Elisha; Riedel, Frank","late pleistocene lake-level fluctuations and relief inversion at paleolake tsodilo, kalahari, nw botswana",NA,"https://meetingorganizer.copernicus.org/EGU2019/EGU2019-18085-1.pdf","Z","conference-abstract",2019,2019,"FB Geowissenschaften","Geographische Wissenschaften (WE 2)","WE 2","Physische Geographie",NA,"no status","no status","gold","open","TRUE","TRUE","cc by","cc-by","EGU General Assembly",NA
"""Edition Topoi repository. Berlin: Edition Topoi, 2018, 03.04., .""","Möller, Cosima; Schütt, Brigitta; Berking, Jonas; Resch, Christoph; Leder, Aljoscha; Köhler, Alexander","roman water law","10.17171/1-10-575-1","https://doi.org/10.17171/1-10-575-1","Z","other",2018,2018,"FB Geowissenschaften","Geographische Wissenschaften (WE 2)","WE 2","Physische Geographie",NA,"no status","no status","gold","open","TRUE","TRUE","cc-by-nc-sa","cc-by-nc-sa","Edition Topoi",NA
"""Geophysical research abstracts. Katlenburg-Lindau: European Geophysical Society, 20, 2018, EGU2018-4571, . 1607-7962.""","Reiss, Martin; Blume, Theresa; Maerker, Katja; Hopp, Luisa; Meerveld, Ilja van; Gräff, Thomas; Gronz, Oliver; Hartmann, Andreas; Kohl, Bernhard; Martini, Edoardo; Reinhardt-Imjela, Christian; Rinderer, Michael; Chifflard, Peter","the young scientists network ""subsurface stormflow"": initial findings on investigation, modelling and validation",NA,"https://meetingorganizer.copernicus.org/EGU2018/EGU2018-4571.pdf","Z","conference-abstract",2018,2018,"FB Geowissenschaften","Geographische Wissenschaften (WE 2)","WE 2","Angewandte Geographie",NA,"no status","no status","gold","open","TRUE","TRUE","cc by","cc-by","EGU General Assembly",NA
"""Geophysical research abstracts. Katlenburg-Lindau: European Geophysical Society, 20, 2018, EGU2018-14769, . 1607-7962.""","Reinhardt-Imjela, Christian; Maerker, Katja; Schulte, Achim; Kleber, Arno","how relevant are anisotropic flow processes in the unsaturated zone for flood modelling in central european mountain regions?",NA,"https://meetingorganizer.copernicus.org/EGU2018/EGU2018-14769.pdf","Z","conference-abstract",2018,2018,"FB Geowissenschaften","Geographische Wissenschaften (WE 2)","WE 2","Angewandte Geographie",NA,"no status","no status","gold","open","TRUE","TRUE","cc by","cc-by","EGU General Assembly",NA
"""Geophysical research abstracts. Katlenburg-Lindau: European Geophysical Society, 20, 2018, EGU2018-5396, . 1607-7962.""","Liu, Shih-Hung; Hebenstreit, Robert; Frechen, Manfred; Tseng, Chia-Han; Böse, Margot","landforms and sedimentary archives of late quaternary processes in the miaoli tablelands, northwestern taiwan",NA,"https://meetingorganizer.copernicus.org/EGU2018/EGU2018-5396.pdf","Z","conference-abstract",2018,2018,"FB Geowissenschaften","Geographische Wissenschaften (WE 2)","WE 2","Physische Geographie",NA,"no status","no status","gold","open","TRUE","TRUE","cc by","cc-by","EGU General Assembly",NA
"""Verband der Geographen an Deutschen Hochschulen. Arbeitskreis Hydrologie. Jahrestreffen (49. : 2017 : Göttingen): Beiträge zum 49. Jahrestreffen des Arbeitskreises Hydrologie vom 23.-25. November 2017 in Göttingen / Herausgeber: Peter Chifflard, Daniel Karthe, Steffen Möller. Augsburg: Universita?t Augsburg, 2018, Seite Seite 9-21, Geographica Augustana ; 26.""","Faulstich, Leona; Schulte, Achim; Arendt, Robert; Kavishe, Frank; Lengricht, Joachim","die qualität der intensiv genutzten oberflächengewässer im cuvelai-becken (nord-namibia) zum ende der trockenzeit 2017",NA,"https://opus.bibliothek.uni-augsburg.de/opus4/frontdoor/deliver/index/docId/49974/file/AK-Hydro-Goettingen-2017.pdf","S","conference-paper",2018,2018,"FB Geowissenschaften","Geographische Wissenschaften (WE 2)","WE 2","Angewandte Geographie",NA,"no status","no status","bronze","closed","FALSE","FALSE",NA,"no CC license","Institut für Geographie, Universität Augsburg",NA
"""Messen, Modellieren, Managen in Hydrologie und Wasserressourcenbewirtschaftung (2018 : Dresden): M³ - Messen, Modellieren, Managen in Hydrologie und Wasserressourcenbewirtschaftung : Beitra?ge zum Tag der Hydrologie am 22./23. Ma?rz 2018 an der TU Dresden / Niels Schütze, Uwe Müller, Robert Schwarze, Thomas Wöhling, Jens Grundmann (Herausgeber) ; Veranstalter Technische Universita?t Dresden, Professur fu?r Hydrologie ; Fachgemeinschaft Hydrologische Wissenschaften in der DWA (FgHW), Hennef ; Hauptausschuss Hydrologie und Wasserbewirtschaftung der DWA ; Deutsche Hydrologische Gesellschaft. Hennef: DWA, Deutsche Vereinigung fu?r Wasserwirtschaft Abwasser und Abfall e.V., 2018, Seite 85, Forum fu?r Hydrologie und Wasserbewirtschaftung ; Heft 39 (2018). 978-3-88721-606-1""","Reinhardt-Imjela, Christian; Schulte, Achim; Bronstert, Axel; Rasche, Daniel","abschätzung der abflüsse von extremen sturzfluten mittels isochronen",NA,"https://www.researchgate.net/publication/325126846_Abschatzung_der_Abflusse_von_extremen_Sturzfluten_mittels_Isochronen","S","conference-abstract",2018,2018,"FB Geowissenschaften","Geographische Wissenschaften (WE 2)","WE 2","Angewandte Geographie",NA,"no status","no status","closed","closed","FALSE","FALSE",NA,"no CC license","Beiträge zum Tag der Hydrologie am 22./23. März 2018 an der Technischen Universität Dresden – Abstractband.",NA
"""Potentials and challenges for development in Naryn, Kyrgyzstan / edited by Andrei Do?rre, Stefan Schu?tte. Berlin: Centre for Development Studies (ZELF), 2018, Seite 1-5, Berlin geographical papers ; 48.""","Schütte, Andrei; Dörre, Andrei","preface","10.11588/xabooks.411","https://doi.org/10.11588/xabooks.411","S","book",2018,2018,"FB Geowissenschaften","Geographische Wissenschaften (WE 2)","WE 2","Anthropogeographie","Open Access","open","TRUE","gold","open","TRUE","TRUE","cc by sa","cc-by-sa","HASP: Heidelberg Asian Studies Publishing",NA
"""International Workshop Silk Roads in the Mountains of Central Asia (2017 : Duschanbe ): Proceedings of the International Workshop Silk Roads in the Mountains of Central Asia : ancient routes & modern challenges in times of global change, 3-4 October 2017, Dushanbe, Tajikistan / Marc Foggin (editor). Bishkek, Kyrgyzstan: Mountain Societies Research Institute, University of Central Asia, 2018, Seite 26-33, .""","Kreutzmann, Hermann","pamirian crossroads and the new silk road initiative","10.2307/j.ctvc76zjf","https://www.jstor.org/stable/j.ctvc76zjf","S","book",2018,2018,"FB Geowissenschaften","Geographische Wissenschaften (WE 2)","WE 2","Anthropogeographie",NA,"no status","no status","closed","closed","FALSE","FALSE",NA,"no CC license","Harrassowitz Verlag",NA
"""Innovationen der Antike / Gerd Graßhoff/Michael Meyer (Hrsg.). [Darmstadt]: Philipp von Zabern, 2018, Seite 34-46, Sonderba?nde der Antiken Welt. 978-3-8053-5094-5""","Berking, Jonas; Schomberg, Anette; Schütt, Brigitta","meilensteine des wasserbaus",NA,NA,"S","book-chapter",2018,2018,"FB Geowissenschaften","Geographische Wissenschaften (WE 2)","WE 2","Physische Geographie",NA,"no status","no status","closed","closed","FALSE","FALSE",NA,"no CC license","Philipp von Zabern",NA
"""Geophysical research abstracts. Katlenburg-Lindau: European Geophysical Society, 21, 2019, EGU2019-1867, . 1607-7962.""","Meredith, Edmund; Ulbrich, Uwe; Rust, Henning","future extreme precipitation intensification in a convection-permitting model",NA,"https://meetingorganizer.copernicus.org/EGU2019/EGU2019-1867.pdf","Z","conference-abstract",2019,2019,"FB Geowissenschaften","Meteorologie (WE 3)","WE 3",NA,NA,"no status","no status","gold","open","TRUE","TRUE","cc by","cc-by","EGU General Assembly",NA
"""Geophysical research abstracts. Katlenburg-Lindau: European Geophysical Society, 21, 2019, EGU2019-16906, 2019, . 1607-7962.""","Degenhardt, Lisa; Moran, Thomas; Grieger, Jens; Ólafsson, Haraldur; Ulbrich, Uwe","the role of upper vs: lower tropospheric baroclinicity on severe storms over central europe and iceland: observational results and climate scenarios",NA,"https://meetingorganizer.copernicus.org/EGU2019/EGU2019-16906.pdf","Z","conference-abstract",2019,2019,"FB Geowissenschaften","Meteorologie (WE 3)","WE 3",NA,NA,"no status","no status","gold","open","TRUE","TRUE","cc by","cc-by","EGU General Assembly",NA
